tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,tiny_url,retweet_count,favorite_count,media_count,breed,breed_conf,media_id
709918798883774466,2016-03-16 01:46:45,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af,12.0,10.0,Watson,,https://t.co/R1gLc5vDqG,1144,3140,2,Pembroke,95.62,709918790943961088
709852847387627521,2016-03-15 21:24:41,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10,12.0,10.0,,,https://t.co/BNdVZEHRow,1282,3687,4,Chihuahua,94.56,709852841968533505
709566166965075968,2016-03-15 02:25:31,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,12.0,10.0,Olaf,,https://t.co/E9jaU59bh9,1295,3728,1,Chow,99.98,709566161864826882
709556954897764353,2016-03-15 01:48:55,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,12.0,10.0,Cecil,,https://t.co/ijJB0DuOIC,1141,3457,3,Golden Retriever,79.0,709556945435361280
709519240576036864,2016-03-14 23:19:03,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell,9.0,10.0,Vince,,https://t.co/aczGAV2dK4,257,1569,1,Cocker Spaniel,41.5,709519225661091845
709449600415961088,2016-03-14 18:42:20,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af,10.0,10.0,Karma,,https://t.co/c6af6nYEPo,633,2346,2,Maltese Dog,78.02,709449595672252417
709409458133323776,2016-03-14 16:02:49,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy,8.0,10.0,Billy,,https://t.co/Yu0K98VZ9A,744,2757,1,Shetland Sheepdog,79.74,709409441024581632
709225125749587968,2016-03-14 03:50:21,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time,11.0,10.0,Walker,,https://t.co/k6fEWHSALn,612,2529,1,Labrador Retriever,27.11,709225114588549120
709207347839836162,2016-03-14 02:39:42,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10,11.0,10.0,Penny,,https://t.co/qcZDZGCapg,6257,13280,1,Chihuahua,94.83,709207338792525824
709198395643068416,2016-03-14 02:04:08,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, & Titson
None know where camera is. 45/50 would hug all at once",45.0,50.0,,,https://t.co/sedre1ivTK,687,2545,1,Borzoi,49.08,709198376978522112
709158332880297985,2016-03-13 23:24:56,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10,10.0,10.0,Rodney,,https://t.co/FjAj3ggXrR,449,2150,1,Siberian Husky,21.3,709158324613324805
709042156699303936,2016-03-13 15:43:18,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,9.0,10.0,Klevin,,https://t.co/7BkkVNu5pd,1758,5009,1,Rottweiler,6.82,709042081084391424
708834316713893888,2016-03-13 01:57:25,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10,10.0,10.0,Malikai,,https://t.co/Vd2FqHIIGn,541,1787,1,Eskimo Dog,28.39,708834245947559936
708810915978854401,2016-03-13 00:24:26,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,10.0,10.0,Mister,,https://t.co/2KcuJXL2r4,7460,17367,3,Golden Retriever,97.61,708810903534182400
708738143638450176,2016-03-12 19:35:15,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,11.0,10.0,Coco,,https://t.co/wsCB6LFNxD,874,2884,1,Pomeranian,93.35,708738135744757760
708711088997666817,2016-03-12 17:47:45,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10,11.0,10.0,Smokey,,https://t.co/Ah7WlYTUBQ,783,2685,2,German Short-Haired Pointer,5.27,708711077685665792
708479650088034305,2016-03-12 02:28:06,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture,13.0,10.0,Bear,,https://t.co/uC8kUqAz0W,724,2684,1,Shih-Tzu,21.85,708479597491388418
708469915515297792,2016-03-12 01:49:25,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,11.0,10.0,Bobble,,https://t.co/VwDc6PTDzk,881,3244,1,Chihuahua,74.82,708469903859306500
708356463048204288,2016-03-11 18:18:36,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,10.0,10.0,Oliver,,https://t.co/oSuEGw0BhX,1436,3807,2,Pug,87.13,708356456924520448
708349470027751425,2016-03-11 17:50:48,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,11.0,10.0,River,,https://t.co/tK7a0AxQfd,790,2476,1,Basenji,18.72,708349462943498240
708149363256774660,2016-03-11 04:35:39,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,10.0,10.0,Jebberson,,https://t.co/VEFkvWCoHF,1655,4501,1,Cardigan,35.1,708149338376171520
708130923141795840,2016-03-11 03:22:23,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,11.0,10.0,,,https://t.co/XKhobeGuvT,896,3566,1,French Bulldog,71.04,708130917802450944
708119489313951744,2016-03-11 02:36:57,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,9.0,10.0,Cooper,,https://t.co/kDamUfeIpm,1052,2828,1,Norwich Terrier,26.45,708119483462905857
708109389455101952,2016-03-11 01:56:49,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,10.0,10.0,Remington,,https://t.co/mhPSADiJmZ,579,2030,1,Staffordshire Bullterrier,51.61,708109384879046656
707969809498152960,2016-03-10 16:42:10,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,11.0,10.0,Rufus,,https://t.co/dGoTWNfIsm,1041,2847,1,Toy Poodle,90.85,707969786605670405
707776935007539200,2016-03-10 03:55:45,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,11.0,10.0,Sadie,,https://t.co/DB8fyeDs8B,1016,3448,1,Miniature Pinscher,89.04,707776912765132800
707741517457260545,2016-03-10 01:35:01,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,10.0,10.0,,,https://t.co/0nMgoue8IR,655,2627,1,Whippet,73.84,707741510117101568
707610948723478529,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,12.0,10.0,Harper,,https://t.co/oHKJHghrp5,6890,17863,1,Golden Retriever,38.32,707610936765390848
707420581654872064,2016-03-09 04:19:44,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,4.0,10.0,Keurig,,https://t.co/xOrUyj7K30,740,2394,1,Kuvasz,14.94,707420564403658752
707387676719185920,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,10.0,10.0,Clarkus,,https://t.co/XP5o7zGn0E,1398,3694,1,Chihuahua,88.85,707387669630881792
707377100785885184,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,9.0,10.0,,,https://t.co/iKThgKnW1j,1159,3462,2,Golden Retriever,63.72,707377090396626948
707297311098011648,2016-03-08 20:09:54,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,10.0,10.0,Cassie,,https://t.co/B6dmZmJBdK,855,2913,2,Blenheim Spaniel,37.07,707297296074072065
707059547140169728,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10,11.0,10.0,Cupcake,,https://t.co/D7rorf4YKL,728,2712,2,Samoyed,89.73,707059520279810048
707038192327901184,2016-03-08 03:00:15,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,10.0,10.0,Kathmandu,,https://t.co/z0cs7E4Xjj,853,2317,2,Pug,64.24,707038182748119040
707021089608753152,2016-03-08 01:52:18,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,12.0,10.0,Tucker,,https://t.co/gHtW5cgyy7,1469,4289,2,Cocker Spaniel,55.97,707020844351025153
707014260413456384,2016-03-08 01:25:10,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,11.0,10.0,Ellie,,https://t.co/15yCmd43zU,643,2432,1,Chihuahua,58.38,707014226158751746
706681918348251136,2016-03-07 03:24:33,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup,12.0,10.0,Katie,,https://t.co/CFPIcGcwJv,1039,3503,3,Toy Poodle,71.76,706681899490680832
706538006853918722,2016-03-06 17:52:42,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with",11.0,10.0,Oliver,,https://t.co/bxjO45rXKd,1515,3647,1,Chow,54.18,706537990542254082
706516534877929472,2016-03-06 16:27:23,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10,12.0,10.0,,,https://t.co/KUS0xl7XIp,1111,3264,1,Golden Retriever,77.27,706516523993731073
706346369204748288,2016-03-06 05:11:12,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell,12.0,10.0,Koda,,https://t.co/VZV6oMJmU6,991,3633,2,Tibetan Mastiff,95.65,706346354252095488
706291001778950144,2016-03-06 01:31:11,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10,11.0,10.0,,,https://t.co/qy33OBcexg,501,1796,2,Border Terrier,58.71,706290925690097664
706265994973601792,2016-03-05 23:51:49,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort",11.0,10.0,Kara,,https://t.co/lA6a8GefrV,984,2877,1,Papillon,74.37,706265991110590465
706166467411222528,2016-03-05 17:16:20,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable,7.0,10.0,Dexter,,https://t.co/sA7P3JSqiv,1729,5427,1,Samoyed,43.04,706166462331920384
705970349788291072,2016-03-05 04:17:02,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10,12.0,10.0,Lucy,,https://t.co/8tjnz1L8DI,957,3311,1,Golden Retriever,77.63,705970342242729984
705898680587526145,2016-03-04 23:32:15,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet,10.0,10.0,Max,,https://t.co/c67nUjwmFs,599,2506,2,Collie,80.83,705898672375132160
705591895322394625,2016-03-04 03:13:11,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10",11.0,10.0,,,https://t.co/nPTBsdm3BF,1234,3340,1,Basenji,87.72,705591886233235456
705475953783398401,2016-03-03 19:32:29,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work,12.0,10.0,Zara,,https://t.co/zQUuVu812n,996,3118,2,Golden Retriever,90.88,705475939698868224
705442520700944385,2016-03-03 17:19:38,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af,12.0,10.0,Cooper,,https://t.co/EEIkAGVY64,1770,4698,1,Great Pyrenees,30.91,705442513113522177
705239209544720384,2016-03-03 03:51:44,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho,11.0,10.0,Jimothy,,https://t.co/wnsblfu7XE,809,3163,1,Chihuahua,15.8,705239205698531328
705223444686888960,2016-03-03 02:49:06,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10,9.0,10.0,Bode,,https://t.co/YMkxhGWUqv,867,2732,1,Chesapeake Bay Retriever,7.74,705223427129409536
705102439679201280,2016-03-02 18:48:16,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth,10.0,10.0,Terrenth,,https://t.co/Pg18CDFC7Z,548,2270,1,Collie,45.77,705102425103839232
705066031337840642,2016-03-02 16:23:36,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af,12.0,10.0,Reese,,https://t.co/VA6jnNUyuW,650,2295,1,Airedale,86.87,705066010735464451
704847917308362754,2016-03-02 01:56:53,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10",12.0,10.0,,,https://t.co/kQPVxqA3gq,1645,5396,1,Golden Retriever,85.72,704847907636305920
704499785726889984,2016-03-01 02:53:32,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10,12.0,10.0,,,https://t.co/dlF93GLnDc,1074,3103,1,Chihuahua,37.65,704499780106493952
704480331685040129,2016-03-01 01:36:14,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet,11.0,10.0,Lucia,,https://t.co/qv6qlEUCEe,1138,3586,1,Samoyed,97.92,704480327234953220
704364645503647744,2016-02-29 17:56:32,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick,12.0,10.0,Bisquick,,https://t.co/5zX5XD3i6K,3825,8478,2,Pembroke,98.07,704364642517262336
704054845121142784,2016-02-28 21:25:30,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot,60.0,50.0,,,https://t.co/9dpcw6MdWa,987,3081,1,Great Pyrenees,66.79,704054834471833603
703774238772166656,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10",10.0,10.0,,,https://t.co/ZvxdB4i9AG,500,1948,1,Labrador Retriever,99.01,703774235978817536
703769065844768768,2016-02-28 02:29:55,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af,10.0,10.0,,,https://t.co/QQZDCYl6zT,1221,3476,2,Boxer,83.9,703769060056698884
703382836347330562,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well,12.0,10.0,Charlie,,https://t.co/B9dOrmnPVt,1226,3701,2,Golden Retriever,94.57,703382800456671232
703356393781329922,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10,5.5,20.0,Socks,,https://t.co/8rc5I22bBf,417,2019,1,Border Collie,89.48,703356390035714048
703079050210877440,2016-02-26 04:48:02,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks,11.0,10.0,,,https://t.co/hMjzhdUHaW,3335,7792,2,Pembroke,77.85,703079038194216961
702684942141153280,2016-02-25 02:42:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10,11.0,10.0,Lucy,,https://t.co/d2b5C2R0aO,1160,3398,1,Golden Retriever,51.41,702684938378874880
702671118226825216,2016-02-25 01:47:04,Twitter for iPhone,Meet Rambo & Kiwi. Rambo's the pup with the sharp toes & rad mohawk. One stays woke while one sleeps. 10/10 for both,10.0,10.0,Rambo & Kiwi,,https://t.co/MpH1Fe9LhZ,604,2316,1,Bloodhound,38.12,702671112556158976
702539513671897089,2016-02-24 17:04:07,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet,12.0,10.0,,,https://t.co/4EnShAQjv6,1028,3034,3,Pomeranian,71.44,702539494273101824
702321140488925184,2016-02-24 02:36:23,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10,12.0,10.0,,,https://t.co/7u8mM99Tj5,1107,3461,4,West Highland White Terrier,76.92,702321133891227648
702276748847800320,2016-02-23 23:39:59,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10",11.0,10.0,,,https://t.co/rSNCEiTtfI,819,2614,1,Boston Bull,69.73,702276744527618049
702217446468493312,2016-02-23 19:44:20,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10",9.0,10.0,,,https://t.co/y35Y1TJERY,1440,5074,1,Golden Retriever,24.24,702217432463708160
701981390485725185,2016-02-23 04:06:20,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10,12.0,10.0,Fiji,,https://t.co/fZRob6eotY,1066,3636,1,Pomeranian,49.1,701981383707725824
701952816642965504,2016-02-23 02:12:47,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10,11.0,10.0,Rilo,,https://t.co/KInss2PXyX,1102,4021,1,Toy Poodle,33.17,701952810871435266
701889187134500865,2016-02-22 21:59:57,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo,11.0,10.0,Bilbo,,https://t.co/rH9SQgZUnQ,1476,3764,1,French Bulldog,90.29,701889181371465729
701601587219795968,2016-02-22 02:57:08,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet,10.0,10.0,Coopson,,https://t.co/MWw3pVMhJA,491,2206,1,Chihuahua,99.37,701601582807445506
701570477911896070,2016-02-22 00:53:31,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10,9.0,10.0,Yoda,,https://t.co/yVdMsVYHIx,1005,2979,2,Yorkshire Terrier,90.8,701570466310397952
701214700881756160,2016-02-21 01:19:47,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both",12.0,10.0,,,https://t.co/JKXh0NbBNL,5499,12908,1,Chihuahua,61.52,701214695424991232
700890391244103680,2016-02-20 03:51:05,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10,11.0,10.0,Chet,,https://t.co/TBv7Qh1zxZ,617,2341,1,Schipperke,12.24,700890380988981249
700847567345688576,2016-02-20 01:00:55,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10,10.0,10.0,Crouton,,https://t.co/110Eeg7KW3,538,2570,1,Rhodesian Ridgeback,25.25,700847557816295424
700747788515020802,2016-02-19 18:24:26,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10,11.0,10.0,,,https://t.co/22x9SbCYCU,10075,24109,1,Great Pyrenees,48.13,700747775256821764
700518061187723268,2016-02-19 03:11:35,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10,10.0,10.0,Vincent,,https://t.co/JQGMP7kzjD,860,2794,1,American Staffordshire Terrier,56.95,700518050383028224
700505138482569216,2016-02-19 02:20:14,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia,12.0,10.0,Kaia,,https://t.co/5fMdH8GFaq,616,2407,4,Norwegian Elkhound,16.02,700505126490886144
700462010979500032,2016-02-18 23:28:52,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10,6.0,10.0,Murphy,,https://t.co/ALO02IAKCn,1935,4378,1,Pomeranian,11.03,700462006156054530
700167517596164096,2016-02-18 03:58:39,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10,10.0,10.0,Dotsy,,https://t.co/A0h4lnhU4s,800,2799,1,Beagle,16.26,700167508985298945
700029284593901568,2016-02-17 18:49:22,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10,10.0,10.0,Coops,,https://t.co/8Nuny4lLE3,628,2188,1,West Highland White Terrier,72.66,700029279581708288
700002074055016451,2016-02-17 17:01:14,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10,9.0,10.0,Thumas,,https://t.co/x0ZDlNqfb1,1448,3497,1,Chihuahua,36.95,700002054861889536
699788877217865730,2016-02-17 02:54:04,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10,12.0,10.0,Nala,,https://t.co/5bjrIRqByp,533,2374,1,Border Terrier,35.51,699788867692531712
699779630832685056,2016-02-17 02:17:19,Twitter for iPhone,Take all my money. 10/10,10.0,10.0,,,https://t.co/B28ebc5LzQ,1333,2930,2,Malinois,70.6,699779623626870785
699775878809702401,2016-02-17 02:02:25,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup,11.0,10.0,Fillup,,https://t.co/TEHu55ZQKD,653,2074,1,Dandie Dinmont,27.17,699775876779663360
699446877801091073,2016-02-16 04:15:05,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10",12.0,10.0,Archie,,https://t.co/9fojElzIxx,2808,6266,3,Pembroke,96.94,699446859941728257
699423671849451520,2016-02-16 02:42:52,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10",10.0,10.0,,,https://t.co/b8ncwl6TlE,355,1448,1,Pug,99.79,699423667558731776
699413908797464576,2016-02-16 02:04:04,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively",11.0,10.0,Miley,,https://t.co/6r4GFZY5WS,664,2180,1,Samoyed,51.75,699413904074665988
699370870310113280,2016-02-15 23:13:03,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well,11.0,10.0,Calbert,,https://t.co/iNFIHvcVur,472,1987,1,Cairn,33.76,699370841985851393
699323444782047232,2016-02-15 20:04:36,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10",10.0,10.0,,,https://t.co/Rizm1LWh4z,927,3336,1,Labrador Retriever,30.97,699323436762603521
699079609774645248,2016-02-15 03:55:41,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10,8.0,10.0,Reagan,,https://t.co/A2j2StfNgL,706,2586,4,Schipperke,66.73,699079600085868544
698989035503689728,2016-02-14 21:55:47,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af,13.0,10.0,Oliver,,https://t.co/3BrRIWjG35,1061,3570,1,Norfolk Terrier,24.63,698989023348576256
698953797952008193,2016-02-14 19:35:46,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles,11.0,10.0,CeCe,,https://t.co/oW9XMYG3F4,971,2860,1,Italian Greyhound,38.24,698953792398692352
698907974262222848,2016-02-14 16:33:40,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10,10.0,10.0,,,https://t.co/GXq43zFfBu,667,2680,3,German Short-Haired Pointer,98.31,698907962627203072
698710712454139905,2016-02-14 03:29:49,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles,10.0,10.0,Cuddles,,https://t.co/rKjK88D05Z,735,2615,1,Samoyed,32.99,698710700634591234
698703483621523456,2016-02-14 03:01:06,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet,7.0,10.0,Rusty,,https://t.co/hEH19t1eFp,406,1531,1,Brittany Spaniel,93.2,698703472636641280
698549713696649216,2016-02-13 16:50:04,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude,9.0,10.0,Claude,,https://t.co/EPdQquc1dG,662,2449,1,French Bulldog,99.85,698549703420612608
698355670425473025,2016-02-13 03:59:01,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need,10.0,10.0,Jessiga,,https://t.co/MrdPZz1CGk,486,1975,1,Pug,99.02,698355656588447745
698262614669991936,2016-02-12 21:49:15,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup,11.0,10.0,Franklin,,https://t.co/S712MJXulD,2161,5020,1,Italian Greyhound,10.79,698262609242492930
698195409219559425,2016-02-12 17:22:12,Twitter for iPhone,Meet Beau & Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups,9.0,10.0,Beau & Wilbur,,https://t.co/GPaoH5qWEk,6408,17708,1,Labrador Retriever,64.37,698195403653705729
698178924120031232,2016-02-12 16:16:41,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup,10.0,10.0,Lily,,https://t.co/BJbtCqGwZK,791,2960,1,Chesapeake Bay Retriever,35.19,698178914674458625
697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10",11.0,10.0,,,https://t.co/yAASRDPJnQ,359,1614,1,Staffordshire Bullterrier,28.02,697995509609402369
697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose,11.0,10.0,Doug,,https://t.co/MVvbQW88Pv,1389,3477,3,Pembroke,98.48,697990414679330816
697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10,10.0,10.0,Cassie,,https://t.co/e8bj97CisO,743,2541,1,Great Dane,12.69,697943103282393088
697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10,8.0,10.0,Ole,,https://t.co/PsqqotpBBQ,541,2158,1,Whippet,11.98,697575475464417280
697463031882764288,2016-02-10 16:51:59,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once,44.0,40.0,,,https://t.co/HppvrYuamZ,1479,3604,1,Labrador Retriever,99.99,697463021304750083
697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10,10.0,10.0,Bentley,,https://t.co/7rS33sCKMS,1998,4933,1,Toy Poodle,88.0,697270435977818113
697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10",8.0,10.0,,,https://t.co/iAeQNueou8,1071,3469,1,Great Dane,99.92,697259367968739328
